,end_period_ts,end_period_utc,end_period_local,open_interest,volume,price_open,price_high,price_low,price_close,price_mean,price_previous,yes_bid_open,yes_bid_high,yes_bid_low,yes_bid_close,yes_ask_open,yes_ask_high,yes_ask_low,yes_ask_close,mid_cents,spread_cents,price_open_dollars,price_high_dollars,price_low_dollars,price_close_dollars,price_mean_dollars,price_previous_dollars,yes_bid_open_dollars,yes_bid_high_dollars,yes_bid_low_dollars,yes_bid_close_dollars,yes_ask_open_dollars,yes_ask_high_dollars,yes_ask_low_dollars,yes_ask_close_dollars,mid_dollars,spread_dollars,yes_sub_title,event_title,ticker,series_ticker
120,1757736000,2025-09-13 04:00:00+00:00,2025-09-13 00:00:00,32725,5,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
121,1757822400,2025-09-14 04:00:00+00:00,2025-09-14 00:00:00,32809,84,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
122,1757908800,2025-09-15 04:00:00+00:00,2025-09-15 00:00:00,33407,657,14.0,16.0,14.0,16.0,15.0,16.0,14,15,14,15,16,16,16,16,15.5,1.0,0.14,0.16,0.14,0.16,0.15,0.16,0.14,0.15,0.14,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
123,1757995200,2025-09-16 04:00:00+00:00,2025-09-16 00:00:00,33409,2,16.0,16.0,16.0,16.0,16.0,16.0,15,15,15,15,16,16,16,16,15.5,1.0,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
124,1758081600,2025-09-17 04:00:00+00:00,2025-09-17 00:00:00,33592,980,16.0,16.0,15.0,15.0,15.0,16.0,15,15,15,15,16,16,16,16,15.5,1.0,0.16,0.16,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
125,1758168000,2025-09-18 04:00:00+00:00,2025-09-18 00:00:00,33592,29,15.0,15.0,15.0,15.0,15.0,15.0,15,15,15,15,16,16,16,16,15.5,1.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
126,1758254400,2025-09-19 04:00:00+00:00,2025-09-19 00:00:00,33592,314,15.0,15.0,15.0,15.0,15.0,15.0,15,15,15,15,16,16,16,16,15.5,1.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
127,1758340800,2025-09-20 04:00:00+00:00,2025-09-20 00:00:00,33592,52,16.0,16.0,16.0,16.0,16.0,15.0,15,15,15,15,16,16,16,16,15.5,1.0,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
128,1758427200,2025-09-21 04:00:00+00:00,2025-09-21 00:00:00,33592,29,15.0,15.0,15.0,15.0,15.0,16.0,15,15,15,15,16,16,16,16,15.5,1.0,0.15,0.15,0.15,0.15,0.15,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
129,1758513600,2025-09-22 04:00:00+00:00,2025-09-22 00:00:00,33592,900,15.0,15.0,15.0,15.0,15.0,15.0,15,15,15,15,16,16,16,16,15.5,1.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
130,1758600000,2025-09-23 04:00:00+00:00,2025-09-23 00:00:00,33601,350,16.0,16.0,16.0,16.0,16.0,15.0,15,15,15,15,16,16,16,16,15.5,1.0,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
131,1758686400,2025-09-24 04:00:00+00:00,2025-09-24 00:00:00,33670,69,16.0,16.0,16.0,16.0,16.0,16.0,15,15,15,15,16,16,16,16,15.5,1.0,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
132,1758772800,2025-09-25 04:00:00+00:00,2025-09-25 00:00:00,33717,49,16.0,16.0,15.0,16.0,15.0,16.0,15,15,15,15,16,16,16,16,15.5,1.0,0.16,0.16,0.15,0.16,0.15,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
133,1758859200,2025-09-26 04:00:00+00:00,2025-09-26 00:00:00,34054,348,16.0,16.0,15.0,16.0,15.0,16.0,15,15,15,15,16,16,16,16,15.5,1.0,0.16,0.16,0.15,0.16,0.15,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
134,1758945600,2025-09-27 04:00:00+00:00,2025-09-27 00:00:00,34072,18,16.0,16.0,16.0,16.0,16.0,16.0,15,15,15,15,16,16,16,16,15.5,1.0,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
135,1759032000,2025-09-28 04:00:00+00:00,2025-09-28 00:00:00,34092,20,16.0,16.0,16.0,16.0,16.0,16.0,15,15,15,15,16,16,16,16,15.5,1.0,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
136,1759118400,2025-09-29 04:00:00+00:00,2025-09-29 00:00:00,34550,599,16.0,17.0,15.0,17.0,16.0,16.0,15,15,15,15,16,17,16,17,16.0,2.0,0.16,0.17,0.15,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
137,1759204800,2025-09-30 04:00:00+00:00,2025-09-30 00:00:00,34694,144,17.0,17.0,17.0,17.0,17.0,17.0,15,15,15,15,17,17,17,17,16.0,2.0,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.17,0.17,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
138,1759291200,2025-10-01 04:00:00+00:00,2025-10-01 00:00:00,34733,39,17.0,17.0,17.0,17.0,17.0,17.0,15,16,15,16,17,17,17,17,16.5,1.0,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.16,0.15,0.16,0.17,0.17,0.17,0.17,0.165,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
139,1759377600,2025-10-02 04:00:00+00:00,2025-10-02 00:00:00,34779,51,17.0,17.0,16.0,17.0,16.0,17.0,16,16,16,16,17,17,17,17,16.5,1.0,0.17,0.17,0.16,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.165,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
140,1759464000,2025-10-03 04:00:00+00:00,2025-10-03 00:00:00,34801,502,17.0,17.0,15.0,16.0,15.0,17.0,16,16,15,15,17,17,16,16,15.5,1.0,0.17,0.17,0.15,0.16,0.15,0.17,0.16,0.16,0.15,0.15,0.17,0.17,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
141,1759550400,2025-10-04 04:00:00+00:00,2025-10-04 00:00:00,34818,920,16.0,17.0,15.0,16.0,15.0,16.0,15,15,15,15,16,17,16,16,15.5,1.0,0.16,0.17,0.15,0.16,0.15,0.16,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
142,1759636800,2025-10-05 04:00:00+00:00,2025-10-05 00:00:00,34818,1334,16.0,16.0,14.0,14.0,14.0,16.0,15,15,14,14,16,16,15,15,14.5,1.0,0.16,0.16,0.14,0.14,0.14,0.16,0.15,0.15,0.14,0.14,0.16,0.16,0.15,0.15,0.145,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
143,1759723200,2025-10-06 04:00:00+00:00,2025-10-06 00:00:00,34818,56,15.0,15.0,14.0,15.0,14.0,14.0,14,14,14,14,15,16,15,16,15.0,2.0,0.15,0.15,0.14,0.15,0.14,0.14,0.14,0.14,0.14,0.14,0.15,0.16,0.15,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
144,1759809600,2025-10-07 04:00:00+00:00,2025-10-07 00:00:00,34818,65,16.0,16.0,16.0,16.0,16.0,15.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.15,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
145,1759896000,2025-10-08 04:00:00+00:00,2025-10-08 00:00:00,34818,112,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
146,1759982400,2025-10-09 04:00:00+00:00,2025-10-09 00:00:00,34818,13,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
147,1760068800,2025-10-10 04:00:00+00:00,2025-10-10 00:00:00,34841,236,16.0,16.0,15.0,16.0,15.0,16.0,14,15,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.15,0.16,0.15,0.16,0.14,0.15,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
148,1760155200,2025-10-11 04:00:00+00:00,2025-10-11 00:00:00,35791,1175,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
149,1760241600,2025-10-12 04:00:00+00:00,2025-10-12 00:00:00,36844,1053,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
150,1760328000,2025-10-13 04:00:00+00:00,2025-10-13 00:00:00,36932,187,16.0,16.0,14.0,14.0,14.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.14,0.14,0.14,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
151,1760414400,2025-10-14 04:00:00+00:00,2025-10-14 00:00:00,37531,599,16.0,16.0,16.0,16.0,16.0,14.0,14,15,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.15,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
152,1760500800,2025-10-15 04:00:00+00:00,2025-10-15 00:00:00,37593,62,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
153,1760587200,2025-10-16 04:00:00+00:00,2025-10-16 00:00:00,38124,531,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
154,1760673600,2025-10-17 04:00:00+00:00,2025-10-17 00:00:00,38165,417,14.0,16.0,14.0,16.0,14.0,16.0,14,15,14,14,16,16,16,16,15.0,2.0,0.14,0.16,0.14,0.16,0.14,0.16,0.14,0.15,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
155,1760760000,2025-10-18 04:00:00+00:00,2025-10-18 00:00:00,38412,247,16.0,16.0,16.0,16.0,16.0,16.0,14,15,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.15,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
156,1760846400,2025-10-19 04:00:00+00:00,2025-10-19 00:00:00,38667,255,16.0,16.0,16.0,16.0,16.0,16.0,14,15,14,15,16,16,16,16,15.5,1.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.15,0.14,0.15,0.16,0.16,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
157,1760932800,2025-10-20 04:00:00+00:00,2025-10-20 00:00:00,38667,0,,,,,,16.0,15,15,14,14,16,16,16,16,15.0,2.0,,,,,,0.16,0.15,0.15,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
158,1761019200,2025-10-21 04:00:00+00:00,2025-10-21 00:00:00,39158,491,16.0,16.0,16.0,16.0,16.0,16.0,14,15,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.15,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
159,1761105600,2025-10-22 04:00:00+00:00,2025-10-22 00:00:00,39403,370,14.0,16.0,14.0,16.0,15.0,16.0,14,15,14,14,16,16,16,16,15.0,2.0,0.14,0.16,0.14,0.16,0.15,0.16,0.14,0.15,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
160,1761192000,2025-10-23 04:00:00+00:00,2025-10-23 00:00:00,39841,532,16.0,16.0,14.0,16.0,15.0,16.0,14,15,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.14,0.16,0.15,0.16,0.14,0.15,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
161,1761278400,2025-10-24 04:00:00+00:00,2025-10-24 00:00:00,39841,90,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
162,1761364800,2025-10-25 04:00:00+00:00,2025-10-25 00:00:00,39841,27,16.0,16.0,16.0,16.0,16.0,16.0,14,14,14,14,16,16,16,16,15.0,2.0,0.16,0.16,0.16,0.16,0.16,0.16,0.14,0.14,0.14,0.14,0.16,0.16,0.16,0.16,0.15,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
163,1761451200,2025-10-26 04:00:00+00:00,2025-10-26 00:00:00,41380,2057,16.0,17.0,14.0,17.0,16.0,16.0,14,15,14,15,16,17,16,16,15.5,1.0,0.16,0.17,0.14,0.17,0.16,0.16,0.14,0.15,0.14,0.15,0.16,0.17,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
164,1761537600,2025-10-27 04:00:00+00:00,2025-10-27 00:00:00,41617,307,15.0,17.0,15.0,15.0,16.0,17.0,15,15,15,15,16,17,16,17,16.0,2.0,0.15,0.17,0.15,0.15,0.16,0.17,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
165,1761624000,2025-10-28 04:00:00+00:00,2025-10-28 00:00:00,41617,147,15.0,15.0,15.0,15.0,15.0,15.0,15,15,15,15,17,17,16,16,15.5,1.0,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.17,0.17,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
166,1761710400,2025-10-29 04:00:00+00:00,2025-10-29 00:00:00,42510,981,16.0,17.0,16.0,17.0,16.0,15.0,15,15,15,15,16,17,16,16,15.5,1.0,0.16,0.17,0.16,0.17,0.16,0.15,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
167,1761796800,2025-10-30 04:00:00+00:00,2025-10-30 00:00:00,42737,256,16.0,17.0,16.0,17.0,16.0,17.0,15,15,15,15,16,17,16,17,16.0,2.0,0.16,0.17,0.16,0.17,0.16,0.17,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
168,1761883200,2025-10-31 04:00:00+00:00,2025-10-31 00:00:00,42772,35,17.0,17.0,17.0,17.0,17.0,17.0,15,15,15,15,17,17,17,17,16.0,2.0,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.17,0.17,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
169,1761969600,2025-11-01 04:00:00+00:00,2025-11-01 00:00:00,42854,82,17.0,17.0,17.0,17.0,17.0,17.0,15,15,15,15,17,17,17,17,16.0,2.0,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.17,0.17,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
170,1762056000,2025-11-02 04:00:00+00:00,2025-11-02 00:00:00,47625,4816,15.0,17.0,15.0,17.0,16.0,17.0,15,15,15,15,17,17,16,16,15.5,1.0,0.15,0.17,0.15,0.17,0.16,0.17,0.15,0.15,0.15,0.15,0.17,0.17,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
171,1762142400,2025-11-03 04:00:00+00:00,2025-11-02 23:00:00,47948,0,,,,,,17.0,15,15,15,15,17,17,17,17,16.0,2.0,,,,,,0.17,0.15,0.15,0.15,0.15,0.17,0.17,0.17,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
172,1762232400,2025-11-04 05:00:00+00:00,2025-11-04 00:00:00,47983,35,17.0,17.0,17.0,17.0,17.0,17.0,15,15,15,15,17,17,17,17,16.0,2.0,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.17,0.17,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
173,1762318800,2025-11-05 05:00:00+00:00,2025-11-05 00:00:00,48006,365,17.0,17.0,15.0,16.0,15.0,17.0,15,15,15,15,17,17,16,16,15.5,1.0,0.17,0.17,0.15,0.16,0.15,0.17,0.15,0.15,0.15,0.15,0.17,0.17,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
174,1762405200,2025-11-06 05:00:00+00:00,2025-11-06 00:00:00,48200,292,16.0,17.0,15.0,17.0,16.0,16.0,15,15,15,15,16,17,16,16,15.5,1.0,0.16,0.17,0.15,0.17,0.16,0.16,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
175,1762491600,2025-11-07 05:00:00+00:00,2025-11-07 00:00:00,48346,332,16.0,17.0,16.0,17.0,16.0,17.0,15,15,15,15,16,17,16,17,16.0,2.0,0.16,0.17,0.16,0.17,0.16,0.17,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
176,1762578000,2025-11-08 05:00:00+00:00,2025-11-08 00:00:00,48346,331,17.0,17.0,17.0,17.0,17.0,17.0,15,15,15,15,17,17,16,16,15.5,1.0,0.17,0.17,0.17,0.17,0.17,0.17,0.15,0.15,0.15,0.15,0.17,0.17,0.16,0.16,0.155,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
177,1762664400,2025-11-09 05:00:00+00:00,2025-11-09 00:00:00,48347,137,16.0,17.0,16.0,17.0,16.0,17.0,15,15,15,15,16,17,16,17,16.0,2.0,0.16,0.17,0.16,0.17,0.16,0.17,0.15,0.15,0.15,0.15,0.16,0.17,0.16,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
178,1762750800,2025-11-10 05:00:00+00:00,2025-11-10 00:00:00,48350,495,17.0,17.0,15.0,17.0,16.0,17.0,15,16,15,16,17,17,16,17,16.5,1.0,0.17,0.17,0.15,0.17,0.16,0.17,0.15,0.16,0.15,0.16,0.17,0.17,0.16,0.17,0.165,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
179,1762837200,2025-11-11 05:00:00+00:00,2025-11-11 00:00:00,48350,924,16.0,17.0,16.0,16.0,16.0,17.0,16,16,16,16,17,17,17,17,16.5,1.0,0.16,0.17,0.16,0.16,0.16,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.165,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
180,1762923600,2025-11-12 05:00:00+00:00,2025-11-12 00:00:00,48687,659,16.0,17.0,16.0,17.0,16.0,16.0,16,16,16,16,17,17,17,17,16.5,1.0,0.16,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.165,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
181,1763010000,2025-11-13 05:00:00+00:00,2025-11-13 00:00:00,49712,1075,17.0,17.0,16.0,17.0,16.0,17.0,16,16,16,16,17,17,17,17,16.5,1.0,0.17,0.17,0.16,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.165,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
182,1763096400,2025-11-14 05:00:00+00:00,2025-11-14 00:00:00,52420,4112,17.0,17.0,16.0,17.0,16.0,17.0,16,16,16,16,17,17,17,17,16.5,1.0,0.17,0.17,0.16,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.165,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
183,1763182800,2025-11-15 05:00:00+00:00,2025-11-15 00:00:00,52296,1008,16.0,17.0,16.0,17.0,16.0,17.0,16,16,16,16,17,17,17,17,16.5,1.0,0.16,0.17,0.16,0.17,0.16,0.17,0.16,0.16,0.16,0.16,0.17,0.17,0.17,0.17,0.165,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
184,1763269200,2025-11-16 05:00:00+00:00,2025-11-16 00:00:00,53402,1106,17.0,18.0,17.0,17.0,17.0,17.0,16,16,0,15,17,100,17,17,16.0,2.0,0.17,0.18,0.17,0.17,0.17,0.17,0.16,0.16,0.0,0.15,0.17,1.0,0.17,0.17,0.16,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
185,1763355600,2025-11-17 05:00:00+00:00,2025-11-17 00:00:00,55104,2607,17.0,17.0,16.0,17.0,16.0,17.0,15,16,15,16,17,18,17,17,16.5,1.0,0.17,0.17,0.16,0.17,0.16,0.17,0.15,0.16,0.15,0.16,0.17,0.18,0.17,0.17,0.165,0.01,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
186,1763442000,2025-11-18 05:00:00+00:00,2025-11-18 00:00:00,55623,690,17.0,18.0,16.0,18.0,17.0,17.0,16,16,16,16,17,18,17,18,17.0,2.0,0.17,0.18,0.16,0.18,0.17,0.17,0.16,0.16,0.16,0.16,0.17,0.18,0.17,0.18,0.17,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
187,1763528400,2025-11-19 05:00:00+00:00,2025-11-19 00:00:00,56378,797,16.0,18.0,16.0,18.0,17.0,18.0,16,17,16,16,18,18,17,18,17.0,2.0,0.16,0.18,0.16,0.18,0.17,0.18,0.16,0.17,0.16,0.16,0.18,0.18,0.17,0.18,0.17,0.02,Spain,2026 Men's World Cup winner?,KXMENWORLDCUP-26-ES,KXMENWORLDCUP
